component_id,replacement_date,occurrence,category,subcategory,component,tracking,method,life_years,life_months,current_cost,future_cost,source_page,replacement_year
4,2083-07-01,20,Asphalt,Crack Repair,Asphalt Crack Seal,Logistical,Fixed,3,36,25000.0,140902.16,59,2083
5,2045-07-01,1,Asphalt,Overlay,Asphalt Mill and Overlay,Logistical,One Time,25,300,60000.0,109980.16,60,2045
6,2035-07-01,1,Asphalt,Overlay,Asphalt Mill and Overlay,Logistical,One Time,25,300,60000.0,81835.57,60,2035
7,2035-07-01,1,Asphalt,Overlay,Asphalt Mill and Overlay,Logistical,One Time,25,300,60000.0,81835.57,60,2035
8,2035-07-01,1,Asphalt,Overlay,Asphalt Mill and Overlay,Logistical,One Time,25,300,60000.0,81835.57,60,2035
9,2035-07-01,1,Asphalt,Overlay,Asphalt Mill and Overlay,Logistical,One Time,25,300,60000.0,81835.57,60,2035
10,2025-07-01,1,Asphalt,Remove and Replace,Asphalt Remove and Replace,Logistical,One Time,30,360,120000.0,121786.7,61,2025
11,2026-07-01,1,Asphalt,Remove and Replace,Asphalt Remove and Replace,Logistical,One Time,30,360,120000.0,125440.3,61,2026
12,2027-07-01,1,Asphalt,Remove and Replace,Asphalt Remove and Replace,Logistical,One Time,30,360,120000.0,129203.51,61,2027
13,2028-07-01,1,Asphalt,Remove and Replace,Asphalt Remove and Replace,Logistical,One Time,30,360,120000.0,133079.61,61,2028
14,2029-07-01,1,Asphalt,Remove and Replace,Asphalt Remove and Replace,Logistical,One Time,30,360,120000.0,137072.0,61,2029
15,2031-07-01,1,Asphalt,Slurry,Asphalt Slurry Seal,Logistical,Fixed,10,120,75000.0,90887.3,63,2031
15,2041-07-01,2,Asphalt,Slurry,Asphalt Slurry Seal,Logistical,Fixed,10,120,75000.0,122144.94,63,2041
15,2051-07-01,3,Asphalt,Slurry,Asphalt Slurry Seal,Logistical,Fixed,10,120,75000.0,164152.58,63,2051
15,2061-07-01,4,Asphalt,Slurry,Asphalt Slurry Seal,Logistical,Fixed,10,120,75000.0,220607.34,63,2061
15,2071-07-01,5,Asphalt,Slurry,Asphalt Slurry Seal,Logistical,Fixed,10,120,75000.0,296477.82,63,2071
15,2081-07-01,6,Asphalt,Slurry,Asphalt Slurry Seal,Logistical,Fixed,10,120,75000.0,398441.4,63,2081
16,2026-07-01,1,Asphalt,Top Coat,Asphalt Seal Coat,Logistical,Fixed,3,36,40000.0,41813.43,62,2026
16,2029-07-01,2,Asphalt,Top Coat,Asphalt Seal Coat,Logistical,Fixed,3,36,40000.0,45690.67,62,2029
16,2032-07-01,3,Asphalt,Top Coat,Asphalt Seal Coat,Logistical,Fixed,3,36,40000.0,49927.43,62,2032
16,2035-07-01,4,Asphalt,Top Coat,Asphalt Seal Coat,Logistical,Fixed,3,36,40000.0,54557.05,62,2035
16,2038-07-01,5,Asphalt,Top Coat,Asphalt Seal Coat,Logistical,Fixed,3,36,40000.0,59615.96,62,2038
16,2041-07-01,6,Asphalt,Top Coat,Asphalt Seal Coat,Logistical,Fixed,3,36,40000.0,65143.97,62,2041
16,2044-07-01,7,Asphalt,Top Coat,Asphalt Seal Coat,Logistical,Fixed,3,36,40000.0,71184.57,62,2044
16,2047-07-01,8,Asphalt,Top Coat,Asphalt Seal Coat,Logistical,Fixed,3,36,40000.0,77785.3,62,2047
16,2050-07-01,9,Asphalt,Top Coat,Asphalt Seal Coat,Logistical,Fixed,3,36,40000.0,84998.1,62,2050
16,2053-07-01,10,Asphalt,Top Coat,Asphalt Seal Coat,Logistical,Fixed,3,36,40000.0,92879.72,62,2053
16,2056-07-01,11,Asphalt,Top Coat,Asphalt Seal Coat,Logistical,Fixed,3,36,40000.0,101492.18,62,2056
16,2059-07-01,12,Asphalt,Top Coat,Asphalt Seal Coat,Logistical,Fixed,3,36,40000.0,110903.24,62,2059
16,2062-07-01,13,Asphalt,Top Coat,Asphalt Seal Coat,Logistical,Fixed,3,36,40000.0,121186.97,62,2062
16,2065-07-01,14,Asphalt,Top Coat,Asphalt Seal Coat,Logistical,Fixed,3,36,40000.0,132424.27,62,2065
16,2068-07-01,15,Asphalt,Top Coat,Asphalt Seal Coat,Logistical,Fixed,3,36,40000.0,144703.58,62,2068
16,2071-07-01,16,Asphalt,Top Coat,Asphalt Seal Coat,Logistical,Fixed,3,36,40000.0,158121.51,62,2071
16,2074-07-01,17,Asphalt,Top Coat,Asphalt Seal Coat,Logistical,Fixed,3,36,40000.0,172783.64,62,2074
16,2077-07-01,18,Asphalt,Top Coat,Asphalt Seal Coat,Logistical,Fixed,3,36,40000.0,188805.35,62,2077
16,2080-07-01,19,Asphalt,Top Coat,Asphalt Seal Coat,Logistical,Fixed,3,36,40000.0,206312.7,62,2080
16,2083-07-01,20,Asphalt,Top Coat,Asphalt Seal Coat,Logistical,Fixed,3,36,40000.0,225443.46,62,2083
17,2027-07-01,1,Balconies-Decks-Stairways,Railings,Stairway/Balcony Railing,Logistical,Fixed,8,96,7500.0,8075.22,148,2027
17,2035-07-01,2,Balconies-Decks-Stairways,Railings,Stairway/Balcony Railing,Logistical,Fixed,8,96,7500.0,10229.45,148,2035
17,2043-07-01,3,Balconies-Decks-Stairways,Railings,Stairway/Balcony Railing,Logistical,Fixed,8,96,7500.0,12958.36,148,2043
17,2051-07-01,4,Balconies-Decks-Stairways,Railings,Stairway/Balcony Railing,Logistical,Fixed,8,96,7500.0,16415.26,148,2051
17,2059-07-01,5,Balconies-Decks-Stairways,Railings,Stairway/Balcony Railing,Logistical,Fixed,8,96,7500.0,20794.36,148,2059
17,2067-07-01,6,Balconies-Decks-Stairways,Railings,Stairway/Balcony Railing,Logistical,Fixed,8,96,7500.0,26341.67,148,2067
17,2075-07-01,7,Balconies-Decks-Stairways,Railings,Stairway/Balcony Railing,Logistical,Fixed,8,96,7500.0,33368.84,148,2075
17,2083-07-01,8,Balconies-Decks-Stairways,Railings,Stairway/Balcony Railing,Logistical,Fixed,8,96,7500.0,42270.65,148,2083
18,2028-07-01,1,Balconies-Decks-Stairways,Railings,Walkway Railing,Logistical,Fixed,8,96,3000.0,3326.99,154,2028
18,2036-07-01,2,Balconies-Decks-Stairways,Railings,Walkway Railing,Logistical,Fixed,8,96,3000.0,4214.53,154,2036
18,2044-07-01,3,Balconies-Decks-Stairways,Railings,Walkway Railing,Logistical,Fixed,8,96,3000.0,5338.84,154,2044
18,2052-07-01,4,Balconies-Decks-Stairways,Railings,Walkway Railing,Logistical,Fixed,8,96,3000.0,6763.09,154,2052
18,2060-07-01,5,Balconies-Decks-Stairways,Railings,Walkway Railing,Logistical,Fixed,8,96,3000.0,8567.28,154,2060
18,2068-07-01,6,Balconies-Decks-Stairways,Railings,Walkway Railing,Logistical,Fixed,8,96,3000.0,10852.77,154,2068
18,2076-07-01,7,Balconies-Decks-Stairways,Railings,Walkway Railing,Logistical,Fixed,8,96,3000.0,13747.96,154,2076
18,2084-07-01,8,Balconies-Decks-Stairways,Railings,Walkway Railing,Logistical,Fixed,8,96,3000.0,17415.51,154,2084
19,2025-07-01,1,Balconies-Decks-Stairways,Structural,Balconies-Decks-Posts/Structural Supports,Logistical,Fixed,20,240,57500.0,58356.13,64,2025
19,2045-07-01,2,Balconies-Decks-Stairways,Structural,Balconies-Decks-Posts/Structural Supports,Logistical,Fixed,20,240,57500.0,105397.66,64,2045
19,2065-07-01,3,Balconies-Decks-Stairways,Structural,Balconies-Decks-Posts/Structural Supports,Logistical,Fixed,20,240,57500.0,190359.89,64,2065
20,2026-07-01,1,Balconies-Decks-Stairways,Structural,Balconies-Decks-Posts/Structural Supports,Logistical,Fixed,20,240,57500.0,60106.81,64,2026
20,2046-07-01,2,Balconies-Decks-Stairways,Structural,Balconies-Decks-Posts/Structural Supports,Logistical,Fixed,20,240,57500.0,108559.59,64,2046
20,2066-07-01,3,Balconies-Decks-Stairways,Structural,Balconies-Decks-Posts/Structural Supports,Logistical,Fixed,20,240,57500.0,196070.69,64,2066
21,2027-07-01,1,Balconies-Decks-Stairways,Structural,Balconies-Decks-Posts/Structural Supports,Logistical,Fixed,20,240,57500.0,61910.01,64,2027
21,2047-07-01,2,Balconies-Decks-Stairways,Structural,Balconies-Decks-Posts/Structural Supports,Logistical,Fixed,20,240,57500.0,111816.37,64,2047
21,2067-07-01,3,Balconies-Decks-Stairways,Structural,Balconies-Decks-Posts/Structural Supports,Logistical,Fixed,20,240,57500.0,201952.81,64,2067
22,2028-07-01,1,Balconies-Decks-Stairways,Structural,Balconies-Decks-Posts/Structural Supports,Logistical,Fixed,20,240,57500.0,63767.32,64,2028
22,2048-07-01,2,Balconies-Decks-Stairways,Structural,Balconies-Decks-Posts/Structural Supports,Logistical,Fixed,20,240,57500.0,115170.86,64,2048
22,2068-07-01,3,Balconies-Decks-Stairways,Structural,Balconies-Decks-Posts/Structural Supports,Logistical,Fixed,20,240,57500.0,208011.39,64,2068
23,2029-07-01,1,Balconies-Decks-Stairways,Structural,Balconies-Decks-Posts/Structural Supports,Logistical,Fixed,20,240,57500.0,65680.33,64,2029
23,2049-07-01,2,Balconies-Decks-Stairways,Structural,Balconies-Decks-Posts/Structural Supports,Logistical,Fixed,20,240,57500.0,118625.99,64,2049
23,2069-07-01,3,Balconies-Decks-Stairways,Structural,Balconies-Decks-Posts/Structural Supports,Logistical,Fixed,20,240,57500.0,214251.73,64,2069
24,2030-07-01,1,Balconies-Decks-Stairways,Structural,Balconies-Decks-Posts/Structural Supports,Logistical,Fixed,20,240,57500.0,67650.74,64,2030
24,2050-07-01,2,Balconies-Decks-Stairways,Structural,Balconies-Decks-Posts/Structural Supports,Logistical,Fixed,20,240,57500.0,122184.77,64,2050
24,2070-07-01,3,Balconies-Decks-Stairways,Structural,Balconies-Decks-Posts/Structural Supports,Logistical,Fixed,20,240,57500.0,220679.29,64,2070
25,2027-07-01,1,Balconies-Decks-Stairways,Structural,Metal Stairway Flashing/Stringers,Logistical,Fixed,7,84,15000.0,16150.44,121,2027
25,2034-07-01,2,Balconies-Decks-Stairways,Structural,Metal Stairway Flashing/Stringers,Logistical,Fixed,7,84,15000.0,19863.0,121,2034
25,2041-07-01,3,Balconies-Decks-Stairways,Structural,Metal Stairway Flashing/Stringers,Logistical,Fixed,7,84,15000.0,24428.99,121,2041
25,2048-07-01,4,Balconies-Decks-Stairways,Structural,Metal Stairway Flashing/Stringers,Logistical,Fixed,7,84,15000.0,30044.57,121,2048
25,2055-07-01,5,Balconies-Decks-Stairways,Structural,Metal Stairway Flashing/Stringers,Logistical,Fixed,7,84,15000.0,36951.04,121,2055
25,2062-07-01,6,Balconies-Decks-Stairways,Structural,Metal Stairway Flashing/Stringers,Logistical,Fixed,7,84,15000.0,45445.11,121,2062
25,2069-07-01,7,Balconies-Decks-Stairways,Structural,Metal Stairway Flashing/Stringers,Logistical,Fixed,7,84,15000.0,55891.76,121,2069
25,2076-07-01,8,Balconies-Decks-Stairways,Structural,Metal Stairway Flashing/Stringers,Logistical,Fixed,7,84,15000.0,68739.81,121,2076
25,2083-07-01,9,Balconies-Decks-Stairways,Structural,Metal Stairway Flashing/Stringers,Logistical,Fixed,7,84,15000.0,84541.3,121,2083
26,2027-07-01,1,Balconies-Decks-Stairways,Structural,Wood Balcony Walls,Logistical,Fixed,5,60,25000.0,26917.4,156,2027
26,2032-07-01,2,Balconies-Decks-Stairways,Structural,Wood Balcony Walls,Logistical,Fixed,5,60,25000.0,31204.64,156,2032
26,2037-07-01,3,Balconies-Decks-Stairways,Structural,Wood Balcony Walls,Logistical,Fixed,5,60,25000.0,36174.73,156,2037
26,2042-07-01,4,Balconies-Decks-Stairways,Structural,Wood Balcony Walls,Logistical,Fixed,5,60,25000.0,41936.43,156,2042
26,2047-07-01,5,Balconies-Decks-Stairways,Structural,Wood Balcony Walls,Logistical,Fixed,5,60,25000.0,48615.81,156,2047
26,2052-07-01,6,Balconies-Decks-Stairways,Structural,Wood Balcony Walls,Logistical,Fixed,5,60,25000.0,56359.05,156,2052
26,2057-07-01,7,Balconies-Decks-Stairways,Structural,Wood Balcony Walls,Logistical,Fixed,5,60,25000.0,65335.59,156,2057
26,2062-07-01,8,Balconies-Decks-Stairways,Structural,Wood Balcony Walls,Logistical,Fixed,5,60,25000.0,75741.85,156,2062
26,2067-07-01,9,Balconies-Decks-Stairways,Structural,Wood Balcony Walls,Logistical,Fixed,5,60,25000.0,87805.57,156,2067
26,2072-07-01,10,Balconies-Decks-Stairways,Structural,Wood Balcony Walls,Logistical,Fixed,5,60,25000.0,101790.72,156,2072
26,2077-07-01,11,Balconies-Decks-Stairways,Structural,Wood Balcony Walls,Logistical,Fixed,5,60,25000.0,118003.34,156,2077
26,2082-07-01,12,Balconies-Decks-Stairways,Structural,Wood Balcony Walls,Logistical,Fixed,5,60,25000.0,136798.21,156,2082
27,2025-07-01,1,Concrete,Major Repairs,Concrete Sidewalks-Stairs-Patios/Grinding-Repairs,Logistical,Fixed,3,36,10000.0,10148.89,102,2025
27,2028-07-01,2,Concrete,Major Repairs,Concrete Sidewalks-Stairs-Patios/Grinding-Repairs,Logistical,Fixed,3,36,10000.0,11089.97,102,2028
27,2031-07-01,3,Concrete,Major Repairs,Concrete Sidewalks-Stairs-Patios/Grinding-Repairs,Logistical,Fixed,3,36,10000.0,12118.31,102,2031
27,2034-07-01,4,Concrete,Major Repairs,Concrete Sidewalks-Stairs-Patios/Grinding-Repairs,Logistical,Fixed,3,36,10000.0,13242.0,102,2034
27,2037-07-01,5,Concrete,Major Repairs,Concrete Sidewalks-Stairs-Patios/Grinding-Repairs,Logistical,Fixed,3,36,10000.0,14469.89,102,2037
27,2040-07-01,6,Concrete,Major Repairs,Concrete Sidewalks-Stairs-Patios/Grinding-Repairs,Logistical,Fixed,3,36,10000.0,15811.64,102,2040
27,2043-07-01,7,Concrete,Major Repairs,Concrete Sidewalks-Stairs-Patios/Grinding-Repairs,Logistical,Fixed,3,36,10000.0,17277.81,102,2043
27,2046-07-01,8,Concrete,Major Repairs,Concrete Sidewalks-Stairs-Patios/Grinding-Repairs,Logistical,Fixed,3,36,10000.0,18879.93,102,2046
27,2049-07-01,9,Concrete,Major Repairs,Concrete Sidewalks-Stairs-Patios/Grinding-Repairs,Logistical,Fixed,3,36,10000.0,20630.61,102,2049
27,2052-07-01,10,Concrete,Major Repairs,Concrete Sidewalks-Stairs-Patios/Grinding-Repairs,Logistical,Fixed,3,36,10000.0,22543.62,102,2052
27,2055-07-01,11,Concrete,Major Repairs,Concrete Sidewalks-Stairs-Patios/Grinding-Repairs,Logistical,Fixed,3,36,10000.0,24634.02,102,2055
27,2058-07-01,12,Concrete,Major Repairs,Concrete Sidewalks-Stairs-Patios/Grinding-Repairs,Logistical,Fixed,3,36,10000.0,26918.26,102,2058
27,2061-07-01,13,Concrete,Major Repairs,Concrete Sidewalks-Stairs-Patios/Grinding-Repairs,Logistical,Fixed,3,36,10000.0,29414.31,102,2061
27,2064-07-01,14,Concrete,Major Repairs,Concrete Sidewalks-Stairs-Patios/Grinding-Repairs,Logistical,Fixed,3,36,10000.0,32141.81,102,2064
27,2067-07-01,15,Concrete,Major Repairs,Concrete Sidewalks-Stairs-Patios/Grinding-Repairs,Logistical,Fixed,3,36,10000.0,35122.23,102,2067
27,2070-07-01,16,Concrete,Major Repairs,Concrete Sidewalks-Stairs-Patios/Grinding-Repairs,Logistical,Fixed,3,36,10000.0,38379.01,102,2070
27,2073-07-01,17,Concrete,Major Repairs,Concrete Sidewalks-Stairs-Patios/Grinding-Repairs,Logistical,Fixed,3,36,10000.0,41937.78,102,2073
27,2076-07-01,18,Concrete,Major Repairs,Concrete Sidewalks-Stairs-Patios/Grinding-Repairs,Logistical,Fixed,3,36,10000.0,45826.54,102,2076
27,2079-07-01,19,Concrete,Major Repairs,Concrete Sidewalks-Stairs-Patios/Grinding-Repairs,Logistical,Fixed,3,36,10000.0,50075.9,102,2079
27,2082-07-01,20,Concrete,Major Repairs,Concrete Sidewalks-Stairs-Patios/Grinding-Repairs,Logistical,Fixed,3,36,10000.0,54719.29,102,2082
28,2025-07-01,1,Concrete,Major Repairs,Curbs-Gutters,Logistical,Adjusted,3,36,5000.0,5074.45,104,2025
28,2028-07-01,2,Concrete,Major Repairs,Curbs-Gutters,Logistical,Adjusted,3,36,5000.0,5544.98,104,2028
28,2031-07-01,3,Concrete,Major Repairs,Curbs-Gutters,Logistical,Adjusted,3,36,5000.0,6059.15,104,2031
28,2034-07-01,4,Concrete,Major Repairs,Curbs-Gutters,Logistical,Adjusted,3,36,5000.0,6621.0,104,2034
28,2037-07-01,5,Concrete,Major Repairs,Curbs-Gutters,Logistical,Adjusted,3,36,5000.0,7234.95,104,2037
28,2040-07-01,6,Concrete,Major Repairs,Curbs-Gutters,Logistical,Adjusted,3,36,5000.0,7905.82,104,2040
28,2043-07-01,7,Concrete,Major Repairs,Curbs-Gutters,Logistical,Adjusted,3,36,5000.0,8638.9,104,2043
28,2046-07-01,8,Concrete,Major Repairs,Curbs-Gutters,Logistical,Adjusted,3,36,5000.0,9439.96,104,2046
28,2049-07-01,9,Concrete,Major Repairs,Curbs-Gutters,Logistical,Adjusted,3,36,5000.0,10315.3,104,2049
28,2052-07-01,10,Concrete,Major Repairs,Curbs-Gutters,Logistical,Adjusted,3,36,5000.0,11271.81,104,2052
28,2055-07-01,11,Concrete,Major Repairs,Curbs-Gutters,Logistical,Adjusted,3,36,5000.0,12317.01,104,2055
28,2058-07-01,12,Concrete,Major Repairs,Curbs-Gutters,Logistical,Adjusted,3,36,5000.0,13459.13,104,2058
28,2061-07-01,13,Concrete,Major Repairs,Curbs-Gutters,Logistical,Adjusted,3,36,5000.0,14707.16,104,2061
28,2064-07-01,14,Concrete,Major Repairs,Curbs-Gutters,Logistical,Adjusted,3,36,5000.0,16070.91,104,2064
28,2067-07-01,15,Concrete,Major Repairs,Curbs-Gutters,Logistical,Adjusted,3,36,5000.0,17561.11,104,2067
28,2070-07-01,16,Concrete,Major Repairs,Curbs-Gutters,Logistical,Adjusted,3,36,5000.0,19189.5,104,2070
28,2073-07-01,17,Concrete,Major Repairs,Curbs-Gutters,Logistical,Adjusted,3,36,5000.0,20968.89,104,2073
28,2076-07-01,18,Concrete,Major Repairs,Curbs-Gutters,Logistical,Adjusted,3,36,5000.0,22913.27,104,2076
28,2079-07-01,19,Concrete,Major Repairs,Curbs-Gutters,Logistical,Adjusted,3,36,5000.0,25037.95,104,2079
28,2082-07-01,20,Concrete,Major Repairs,Curbs-Gutters,Logistical,Adjusted,3,36,5000.0,27359.64,104,2082
29,2043-07-01,1,Concrete,Pool,Pool Area Concrete Deck,Logistical,One Time,25,300,19104.0,33007.53,128,2043
30,2030-07-01,1,Doors-Windows,Entry Unit,Unit Front and Screen Doors,Logistical,Fixed,25,300,23000.0,27060.3,153,2030
30,2055-07-01,2,Doors-Windows,Entry Unit,Unit Front and Screen Doors,Logistical,Fixed,25,300,23000.0,56658.25,153,2055
30,2080-07-01,3,Doors-Windows,Entry Unit,Unit Front and Screen Doors,Logistical,Fixed,25,300,23000.0,118629.8,153,2080
31,2031-07-01,1,Doors-Windows,Entry Unit,Unit Front and Screen Doors,Logistical,Fixed,25,300,23000.0,27872.11,153,2031
31,2056-07-01,2,Doors-Windows,Entry Unit,Unit Front and Screen Doors,Logistical,Fixed,25,300,23000.0,58358.0,153,2056
31,2081-07-01,3,Doors-Windows,Entry Unit,Unit Front and Screen Doors,Logistical,Fixed,25,300,23000.0,122188.7,153,2081
32,2032-07-01,1,Doors-Windows,Entry Unit,Unit Front and Screen Doors,Logistical,Fixed,25,300,23000.0,28708.27,153,2032
32,2057-07-01,2,Doors-Windows,Entry Unit,Unit Front and Screen Doors,Logistical,Fixed,25,300,23000.0,60108.74,153,2057
32,2082-07-01,3,Doors-Windows,Entry Unit,Unit Front and Screen Doors,Logistical,Fixed,25,300,23000.0,125854.36,153,2082
33,2033-07-01,1,Doors-Windows,Entry Unit,Unit Front and Screen Doors,Logistical,Fixed,25,300,23000.0,29569.52,153,2033
33,2058-07-01,2,Doors-Windows,Entry Unit,Unit Front and Screen Doors,Logistical,Fixed,25,300,23000.0,61912.0,153,2058
33,2083-07-01,3,Doors-Windows,Entry Unit,Unit Front and Screen Doors,Logistical,Fixed,25,300,23000.0,129629.99,153,2083
34,2034-07-01,1,Doors-Windows,Entry Unit,Unit Front and Screen Doors,Logistical,Fixed,25,300,23000.0,30456.6,153,2034
34,2059-07-01,2,Doors-Windows,Entry Unit,Unit Front and Screen Doors,Logistical,Fixed,25,300,23000.0,63769.36,153,2059
34,2084-07-01,3,Doors-Windows,Entry Unit,Unit Front and Screen Doors,Logistical,Fixed,25,300,23000.0,133518.89,153,2084
35,2035-07-01,1,Doors-Windows,Entry Unit,Unit Front and Screen Doors,Logistical,Fixed,25,300,23000.0,31370.3,153,2035
35,2060-07-01,2,Doors-Windows,Entry Unit,Unit Front and Screen Doors,Logistical,Fixed,25,300,23000.0,65682.45,153,2060
36,2032-07-01,1,Doors-Windows,Raised Panel,Clubhouse Bathroom/Interior Doors,Logistical,Fixed,10,120,5000.0,6240.93,79,2032
36,2042-07-01,2,Doors-Windows,Raised Panel,Clubhouse Bathroom/Interior Doors,Logistical,Fixed,10,120,5000.0,8387.29,79,2042
36,2052-07-01,3,Doors-Windows,Raised Panel,Clubhouse Bathroom/Interior Doors,Logistical,Fixed,10,120,5000.0,11271.81,79,2052
36,2062-07-01,4,Doors-Windows,Raised Panel,Clubhouse Bathroom/Interior Doors,Logistical,Fixed,10,120,5000.0,15148.37,79,2062
36,2072-07-01,5,Doors-Windows,Raised Panel,Clubhouse Bathroom/Interior Doors,Logistical,Fixed,10,120,5000.0,20358.14,79,2072
36,2082-07-01,6,Doors-Windows,Raised Panel,Clubhouse Bathroom/Interior Doors,Logistical,Fixed,10,120,5000.0,27359.64,79,2082
37,2027-07-01,1,Doors-Windows,Renovation,Clubhouse/Fitness Windows,Logistical,Fixed,7,84,4500.0,4845.13,100,2027
37,2034-07-01,2,Doors-Windows,Renovation,Clubhouse/Fitness Windows,Logistical,Fixed,7,84,4500.0,5958.9,100,2034
37,2041-07-01,3,Doors-Windows,Renovation,Clubhouse/Fitness Windows,Logistical,Fixed,7,84,4500.0,7328.7,100,2041
37,2048-07-01,4,Doors-Windows,Renovation,Clubhouse/Fitness Windows,Logistical,Fixed,7,84,4500.0,9013.37,100,2048
37,2055-07-01,5,Doors-Windows,Renovation,Clubhouse/Fitness Windows,Logistical,Fixed,7,84,4500.0,11085.31,100,2055
37,2062-07-01,6,Doors-Windows,Renovation,Clubhouse/Fitness Windows,Logistical,Fixed,7,84,4500.0,13633.53,100,2062
37,2069-07-01,7,Doors-Windows,Renovation,Clubhouse/Fitness Windows,Logistical,Fixed,7,84,4500.0,16767.53,100,2069
